service group,staff group,metric,n_months,boxcox_lambda,unique_id,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,total_sum,mean,variance,median,p2point5,p5,p25,p75,p95,p97point5,max,min
Corporate Support Services,Additional Clinical Services,Leavers,169,-0.022608414170735558,Corporate Support Services|Additional Clinical Services|Leavers,1,12,0.1975826818524452,3.359676138180493e-05,2.288160516450514,-0.8990200462378917,-0.09346472658267697,0.06857025031830868,0.19121527370433278,1,5,0.09285754347484022,0.05539425816579056,-0.5131439589556167,0.3432254164621831,-0.683537456036417,0.6232462930018726,0.03464980289453654,308.1352921739057,1.823285752508318,0.8991011440358259,1.9037268833107877,0.0,0.0,1.3647949955225558,2.3340560165637765,2.9046928609170197,3.9834590114320116,5.019497151621329,0.0
Corporate Support Services,Additional Clinical Services,Sickness,394,-0.47337201050916305,Corporate Support Services|Additional Clinical Services|Sickness,1,12,0.1003654977513847,0.019429113731909305,-0.8786872567611812,-4.35459145087,-0.14862818632418343,0.11813249337256318,0.19312501291596929,7,8,-0.081998660803275,0.048386756765093124,-0.535967207969384,0.35183494817675265,-0.6841241671648678,0.5669846173800983,-0.048511894278397916,-4664.87386219553,-11.839781376130787,61.96362942343823,-16.574576593895753,-16.574576593895753,-16.574576593895753,-16.574576593895753,0.009926933538393617,1.7057145731330872,1.7739909362673667,1.8515531285883802,-16.574576593895753
Corporate Support Services,Administrative and Clerical,Hires,478,-2.6700481453987965,Corporate Support Services|Administrative and Clerical|Hires,1,12,0.14406144003653198,1.6487170650978492e-09,-0.004109029431172527,0.17308621156976972,-0.13541531139231533,0.10359782988600574,0.1972432259996857,5,1,0.015057418473419381,0.01377686574117167,-0.5345968562492915,0.30764821466784037,-0.69758388033924,0.5597652198487033,0.005092818889391883,44.792960845302346,0.09370912310732708,0.02299474596771674,0.0,0.0,0.0,0.0,0.315679165994479,0.36942945813560246,0.37147263421927296,0.3742968255764892,0.0
Corporate Support Services,Administrative and Clerical,Leavers,583,-2.2129113201920356,Corporate Support Services|Administrative and Clerical|Leavers,1,12,0.1262655865511565,2.282434040384298e-09,-0.1303869990605725,-0.17185997583416807,-0.08228723634372745,0.08475975438287679,0.1979961887169811,3,9,0.021677015553814183,0.003946403621428141,-0.48794488975527733,0.24719729413506175,-0.6592534900484586,0.4702600844036482,-0.04868733508335184,65.17001418499581,0.11178390083189675,0.0324514297686154,0.0,0.0,0.0,0.0,0.35442062161275156,0.4433219016594832,0.44872594831935236,0.45184277810419654,0.0
Corporate Support Services,Administrative and Clerical,Sickness,2623,-0.1751113739527898,Corporate Support Services|Administrative and Clerical|Sickness,1,12,0.11106701836589217,2.4645917643006492e-05,5.102886790799727,-5.543545910335076,-0.13348153855457434,0.061167757621567766,0.16835258248800544,8,4,-0.020048122651340563,0.0032457382175868363,-0.5080997595635129,0.26275826881697373,-0.6692175762828663,0.4777956678870954,0.005058908600566082,-8942.045173962464,-3.40909080212065,19.24386486258399,-7.080463342986714,-7.080463342986714,-7.080463342986714,-7.080463342986714,1.6145050880496379,2.710894580453087,2.865830611796504,3.2267765856147146,-7.080463342986714
Corporate Support Services,Allied Health Professionals,Hires,73,-2.0662893573481527,Corporate Support Services|Allied Health Professionals|Hires,1,12,0.01710150475446659,1.4202967221353148e-07,0.12706967063755858,-0.14566290867802578,0.016882929510676475,0.26870621575613995,0.30256489763927075,8,10,0.0012689194168104179,0.12119179113620675,-0.36129975944368686,0.23338884567529805,-0.553597453803999,0.37949468933331815,-0.12307819723157701,10.344080597719769,0.1416997342153393,0.03732806821682115,0.0,0.0,0.0,0.0,0.36840298189950954,0.4429248280318037,0.45840606858993854,0.466559911393769,0.0
Corporate Support Services,Allied Health Professionals,Leavers,82,-0.9870750340927179,Corporate Support Services|Allied Health Professionals|Leavers,1,12,0.11937636526942375,9.814738961629224e-07,0.14758987335890694,0.04066573585393285,-0.19212187979664622,0.2411962338967146,0.3275343065819828,6,10,-0.04080170734231076,0.1296425999447005,-0.45326041824051694,0.5107473746423284,-0.6156240266172177,0.8128784199695066,-0.053906379973151466,25.30498461918435,0.3085973734046872,0.11702023544331736,0.0,0.0,0.0,0.0,0.6705667799302752,0.8646802813561709,0.9312988120657387,0.9546688098074676,0.0
Corporate Support Services,Allied Health Professionals,Sickness,355,-1.9646558111281789,Corporate Support Services|Allied Health Professionals|Sickness,1,12,0.07571327012603224,66965654.16479893,-756.9976206849824,415.18864432570183,-0.1548954925602896,0.09927318172645906,0.17684161505284313,12,3,-0.0650023145035964,0.02099292976335991,-0.5000000852370217,0.27394140060743116,-0.6559130323575698,0.47628069907285137,0.03805475713446888,-1396931.9105176951,-3935.0194662470285,1538493.3291155575,-4324.879742743932,-4324.879742743932,-4324.879742743932,-4324.879742743932,-4324.879742743932,0.36386255868568146,0.47751564679303826,0.5085494769842565,-4324.879742743932
Corporate Support Services,Estates and Ancillary,Hires,313,-2.121567501778403,Corporate Support Services|Estates and Ancillary|Hires,1,12,0.13095526167192828,7.131522667932894e-09,-0.26945365877287303,-0.13195564118339786,-0.2140605693567548,0.13239841793686316,0.2348695008838796,4,8,-0.07751802469636229,0.04569995406230813,-0.5225128958418833,0.36731594194387696,-0.6700909768831973,0.6159292984746771,0.08788946873888982,42.36247427565819,0.13534336829283766,0.03586774231356506,0.0,0.0,0.0,0.0,0.3630348311348333,0.44645918261963047,0.45684069500797014,0.4656298566811343,0.0
Corporate Support Services,Estates and Ancillary,Leavers,318,-1.5930664839485473,Corporate Support Services|Estates and Ancillary|Leavers,1,12,0.14495606782685788,1.7418515785538448e-08,0.2744121208262017,0.15189811390264682,-0.17639370430882398,0.08284213130779072,0.23204687846314598,10,3,-0.05886283346788343,0.019711900506848793,-0.5349924217001463,0.32504047431823635,-0.6799296325731963,0.5419251098480553,0.02634264661732726,58.58864729985723,0.18424102924483404,0.05721885765711063,0.0,0.0,0.0,0.0,0.4196521877913602,0.5587526889923606,0.5915692667948441,0.6228067842048044,0.0
Corporate Support Services,Estates and Ancillary,Sickness,936,0.1232354592422983,Corporate Support Services|Estates and Ancillary|Sickness,1,12,0.10365365499130341,0.00013429977001548139,4.694291406356845,0.947631761584046,-0.12072543956923747,0.06803490794807433,0.19058044585968759,10,4,-0.007347073729129451,0.00903420793518067,-0.5019779765118758,0.26324322185143945,-0.6707368419399397,0.4961879032366262,0.013585814424849931,1344.5604252132732,1.4364961807834116,12.357060862243067,2.3717910836059146,-3.514170915568958,-3.514170915568958,-3.514170915568958,4.045078646939356,5.624203910617623,8.259382343099322,10.589799659207383,-3.514170915568958
Corporate Support Services,Healthcare Scientists,Sickness,81,-2.088396951260644,Corporate Support Services|Healthcare Scientists|Sickness,1,12,0.2080662209389681,3132296965.8846865,-3593.4075223562572,4242.141374107809,-0.5214476690806338,0.29173096978180196,0.529363422995762,11,2,-0.09576242905288927,0.10943883645749478,-0.6428525121748117,0.5459090799744503,-0.760865981193696,0.8246591471937141,0.10181840373778338,-532330.871130849,-6571.986063343815,4137149.1724466337,-7193.693746288015,-7193.693746288015,-7193.693746288015,-7193.693746288015,-7193.693746288015,0.3674084554416808,0.43089041866928224,0.4706328064667092,-7193.693746288015
Corporate Support Services,Medical and Dental,Hires,80,-0.2669046150498971,Corporate Support Services|Medical and Dental|Hires,1,12,0.18069768928392627,1.3798824387751146e-05,1.3782009373619788,-0.5534194060944133,-0.1515237867094799,0.1819926854424762,0.4322209867365481,8,10,-0.08174698779981371,0.08279610941135862,-0.6045988038390875,0.4962072999970231,-0.7230686848386991,0.7558836145688593,0.02800536064539605,67.27918821448353,0.8409898526810441,0.48283444808030407,0.952195840213691,0.0,0.0,0.0,1.3373186284190355,1.9591046199463615,1.96048764176836,2.28486636489438,0.0
Corporate Support Services,Medical and Dental,Leavers,75,-0.5370743816956393,Corporate Support Services|Medical and Dental|Leavers,1,12,0.0968679665671115,5.568381560983204e-06,0.06270354304493145,-0.37680981285284054,-0.04803693956916536,0.3973569015490754,0.36100392153103167,6,8,0.07702006795880303,0.2536657400097718,-0.348409012254282,0.4387638351102994,-0.5107391695994682,0.5113692173793881,-0.0342247019878725,37.93758340597864,0.5058344454130486,0.24906001468761066,0.5787521556155952,0.0,0.0,0.0,0.9776090678332745,1.2636957310427646,1.3319788163728776,1.507954593475809,0.0
Corporate Support Services,Medical and Dental,Sickness,348,-1.2212119500519725,Corporate Support Services|Medical and Dental|Sickness,1,12,0.0441858365472525,706.8954913077048,-36.874898329993016,-90.42815072477703,-0.14114110757939116,0.11391034546010205,0.16371617206106537,11,10,-0.08825300622482957,0.047589163957412535,-0.4877478413761572,0.27732472673513564,-0.643383855391079,0.4690376681837288,0.04662821729215447,-68896.20695513175,-197.97760619290733,5576.2550537912675,-225.97581702286166,-225.97581702286166,-225.97581702286166,-225.97581702286166,-225.97581702286166,0.7903699433974248,0.8061652175330625,0.8065057684952006,-225.97581702286166
Corporate Support Services,Nursing and Midwifery Registered,Hires,168,-0.1270141026205073,Corporate Support Services|Nursing and Midwifery Registered|Hires,1,12,0.11428504215970936,4.619422799075726e-06,0.6591842731069627,0.2696917696034672,-0.10910809994772118,0.19091428767352947,0.21924701314066264,8,11,-0.014295560756943515,0.09191500021875136,-0.40739834336024205,0.34315811869209617,-0.5491631146944977,0.45055072433621407,-0.018540302246357443,134.84894486007676,0.8026722908337902,0.4377120295831551,0.6635110847666981,0.0,0.0,0.0,1.2711045970273438,1.8274930050236227,1.8274930050236227,2.1309612681799472,0.0
Corporate Support Services,Nursing and Midwifery Registered,Leavers,220,0.07331626501709344,Corporate Support Services|Nursing and Midwifery Registered|Leavers,1,12,0.11647935890027572,4.6824704924897816e-05,0.21664082321944772,-0.4406256345230368,-0.21668155253929822,0.15851036948501532,0.23804941387133027,3,7,-0.09911523055116588,0.061639329191962605,-0.5337037066158961,0.407651269989667,-0.6649701391846922,0.6290200594375707,0.033698761996109355,375.56386820029184,1.7071084918195083,1.7002477010250792,2.091562041908875,0.0,0.0,0.0,2.621590561927705,3.530434270879307,3.967262446619238,5.251570895644219,0.0
Corporate Support Services,Nursing and Midwifery Registered,Sickness,803,-0.31778643014690516,Corporate Support Services|Nursing and Midwifery Registered|Sickness,1,12,0.118577605749562,0.0008346399209216125,16.65447737539981,0.6354294519975019,-0.1278716502461339,0.09680052339637475,0.17192447493341223,9,10,-0.01270753696664165,0.023342051752745823,-0.4614475383523915,0.239001375926097,-0.6229965365565677,0.4095101135691322,-0.039613279028003184,-5190.154762873023,-6.463455495483217,31.03364069663082,-10.45005765703961,-10.45005765703961,-10.45005765703961,-10.45005765703961,0.6261144949479862,2.1383397871372662,2.2539557388891307,2.441466421831761,-10.45005765703961
Corporate Support Services,Students,Sickness,24,,Corporate Support Services|Students|Sickness,1,12,0.0,0.0,0.0,-0.0,,,0.0,1,1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medical Services,Add Prof Scientific and Technic,Sickness,241,-0.6051439997068919,Medical Services|Add Prof Scientific and Technic|Sickness,1,12,0.11253508793272038,0.24815124290075913,1.8549227194443576,-9.92251729126106,-0.16211462209089855,0.09979509299422207,0.19671486058637278,5,7,-0.07260351869732071,0.04564516326176503,-0.5443079320695394,0.3996096161916269,-0.6917615560523556,0.6739341675139001,-0.08773921739294327,-4559.730682758542,-18.920044326798926,123.70176229692986,-25.16567869872347,-25.16567869872347,-25.16567869872347,-25.16567869872347,-25.16567869872347,1.3761728366766948,1.4129881167739684,1.499182515530568,-25.16567869872347
Medical Services,Additional Clinical Services,Hires,472,-1.4458250822379517,Medical Services|Additional Clinical Services|Hires,1,12,0.12816343619143167,8.111166473121175e-09,0.03100911003762885,-0.44300198115464634,-0.03471072875606547,0.08391816950230964,0.1854381591232036,10,9,0.04960107607411207,0.006694031923239189,-0.47035197200191264,0.22789155470191935,-0.6526370346903232,0.45994186418891064,0.038324354226203616,96.56372618915884,0.20458416565499754,0.060516953473279414,0.0,0.0,0.0,0.0,0.4377554692096402,0.598447693593939,0.598447693593939,0.6668690026401994,0.0
Medical Services,Additional Clinical Services,Leavers,325,-7.748440475160249,Medical Services|Additional Clinical Services|Leavers,1,12,0.17206434079871658,6.47720764313377e-11,-0.020526749362829742,0.044944686682584646,-0.13703196339524154,0.0904485760595587,0.22532876807114988,9,7,0.05221679519521456,0.0352843397748761,-0.5239226217660219,0.28607664105722536,-0.687526845986404,0.5267278428471686,0.01947921029401429,6.814042704302863,0.020966285244008807,0.002262955235181587,0.0,0.0,0.0,0.0,0.0,0.1284580605170466,0.12903229608274472,0.1290554373251561,0.0
Medical Services,Additional Clinical Services,Sickness,1031,0.16693297201290794,Medical Services|Additional Clinical Services|Sickness,1,12,0.08021234350972639,0.00011881368590987245,-0.8402659642856591,-1.2700515713534966,-0.16514862446169362,0.0814445184577015,0.16312807761061632,6,12,-0.06568297030987166,0.016756334999449785,-0.5053079764063934,0.2670885151205609,-0.6602894289627596,0.47067155861688836,0.010915165691162297,2093.98646756222,2.031024701806227,14.144158942745118,3.060578054173215,-3.213325666603055,-3.213325666603055,-3.213325666603055,5.171018655435213,6.978406992043816,7.326637325336189,8.52303741580605,-3.213325666603055
Medical Services,Administrative and Clerical,Hires,109,-8.754615684736873,Medical Services|Administrative and Clerical|Hires,1,12,0.1677649554815822,2.804002879261519e-10,0.011407502242459464,0.004602164590327204,0.006179281398896307,0.15747202480763095,0.24419654478436437,7,10,0.1302198252298587,0.048542778530540204,-0.39135495013927946,0.25337053808651516,-0.6031917251820756,0.4956398073812946,-0.07475161101040859,1.8241465686625205,0.016735289620757068,0.0016429810989043508,0.0,0.0,0.0,0.0,0.0,0.11396099896771435,0.11403805748562343,0.11421786069407794,0.0
Medical Services,Administrative and Clerical,Leavers,117,-4.293130827866862,Medical Services|Administrative and Clerical|Leavers,1,12,0.12082416142267072,4.53867268785591e-09,-0.059431824673983745,0.000502382027903911,-0.24261859234489935,0.12854487382931362,0.3400680044373855,5,3,-0.06483519831807406,0.051731757793328434,-0.499896403018992,0.27495315082032834,-0.6658354592112827,0.4890004231555857,0.06319566615889673,6.063529525379231,0.05182503867845496,0.009035809815554493,0.0,0.0,0.0,0.0,0.0,0.23084631721853344,0.23236155073630324,0.23269772357841598,0.0
Medical Services,Administrative and Clerical,Sickness,925,-0.14188353237982948,Medical Services|Administrative and Clerical|Sickness,1,12,0.14431245555464323,0.00014600415704548798,18.14482995097238,-10.314540930071475,-0.19983857246502773,0.06975483702682735,0.17754442880366494,6,10,-0.0278555396640367,0.013181757265102642,-0.5084233329727487,0.2727002542739874,-0.6580966502943789,0.46800738424248206,0.06724218435096936,-2681.141791715432,-2.898531666719386,16.551200892809035,-6.498714358047826,-6.498714358047826,-6.498714358047826,-6.498714358047826,1.507068465617765,2.7423200430239443,2.946558271657846,3.303346027810503,-6.498714358047826
Medical Services,Allied Health Professionals,Sickness,328,-0.5844453157130467,Medical Services|Allied Health Professionals|Sickness,1,12,0.07656005227092244,0.10633907449856203,17.51878459027799,6.582294686605849,-0.10957445648102095,0.12925222573026135,0.14369281460338879,5,9,-0.03521438410597103,0.03689691933335452,-0.524122118586189,0.3345450094233225,-0.6868881969357673,0.590575466355735,-0.12352050167892155,-5791.566731346144,-17.657215644348,109.24182437014241,-23.53231201024056,-23.53231201024056,-23.53231201024056,-23.53231201024056,-23.53231201024056,1.4766686858428817,1.4811156344627074,1.5261025642849082,-23.53231201024056
Medical Services,Estates and Ancillary,Sickness,135,-0.2097022669667224,Medical Services|Estates and Ancillary|Sickness,1,12,0.051538812838464065,0.008038222467698123,-2.4492494466620505,-4.818836623003827,-0.056276500644672635,0.20352799645445363,0.2888091317054755,11,2,-0.11064117488005797,0.11318693423794435,-0.5559878666639739,0.4366055235088599,-0.7216104495930045,0.7649127532000327,-0.014841025127888067,-556.1797460205726,-4.119849970522759,19.23121153153973,-7.75701711069379,-7.75701711069379,-7.75701711069379,-7.75701711069379,0.6662245127026507,2.197683934652222,2.426090134697747,2.601791659894428,-7.75701711069379
Medical Services,Healthcare Scientists,Sickness,111,-0.09240956985780963,Medical Services|Healthcare Scientists|Sickness,1,12,0.0,0.006691434108405839,2.7361452065250655,0.8350551151756792,-0.10081941274162896,0.2358142370188444,0.2675204226340778,9,7,-0.1094577855890851,0.16333192876692346,-0.46595628334129896,0.4199827099839508,-0.6442775352258888,0.7528846422571073,-0.02691797785647507,-255.64257912527245,-2.3030862984258778,13.832952218356482,-5.740206124743057,-5.740206124743057,-5.740206124743057,-5.740206124743057,1.5006198228552314,2.6891140336810535,2.830537518516091,2.945277655719752,-5.740206124743057
Medical Services,Medical and Dental,Hires,257,-1.0390266662018224,Medical Services|Medical and Dental|Hires,1,12,0.27060833557834163,8.719892958519718e-08,0.07697629021758923,0.08068772104908734,-0.1078762858363471,0.10817408444998762,0.1759977922856233,8,2,0.1488761498377745,0.1602358701052126,-0.47193387351203064,0.2939481271431989,-0.6424937257338973,0.519074852879325,0.03667170144972542,76.78032522592422,0.29875612928375184,0.11356285272504715,0.0,0.0,0.0,0.0,0.4940626885265287,0.8642892992305513,0.8827611857827188,0.9236634441280348,0.0
Medical Services,Medical and Dental,Leavers,213,-1.2946927134011412,Medical Services|Medical and Dental|Leavers,1,12,0.24724192057627103,7.642139058816286e-08,-0.3542861056558405,-0.08452126415765594,-0.13720078644169695,0.06847556991335117,0.19477365210237496,4,6,0.08835122974127989,0.08738333815147846,-0.5209575955810158,0.292316244019537,-0.6870254088788338,0.5441605484707257,0.06779898354918103,48.1746144716794,0.2261718989280723,0.09181067831419575,0.0,0.0,0.0,0.0,0.5861290728060075,0.7377462907508783,0.7444831011664013,0.7526698086655227,0.0
Medical Services,Medical and Dental,Sickness,654,-0.12793277603259984,Medical Services|Medical and Dental|Sickness,1,12,0.16437219404204062,0.00028737311389914733,5.490566008281906,-18.26332298436538,-0.1270655865214533,0.07408984271316113,0.18755411548540046,4,5,0.017002500880493068,0.01840168231974501,-0.5141240614651443,0.27999383025980135,-0.6868497776902037,0.5398506584955831,0.009015425378732494,-1733.6887012297511,-2.6509001547855524,16.527117314609054,-6.2725102811880715,-6.2725102811880715,-6.2725102811880715,-6.2725102811880715,1.6977739185423701,3.031891240992752,3.2750809404647163,3.544147940659471,-6.2725102811880715
Medical Services,Nursing and Midwifery Registered,Hires,127,-19.98058119144417,Medical Services|Nursing and Midwifery Registered|Hires,1,12,0.17558068806815008,4.502266213830606e-12,-0.009220702852097942,-0.021598047683543783,-0.0022312541489694364,0.11326443856798743,0.25398341079814046,5,7,0.1990506152445659,0.08029704672767807,-0.4166665324576257,0.21527773304153305,-0.617646946812369,0.42733554612392627,0.05982438788431641,0.4003884633372853,0.0031526650656479157,0.00014902043234643394,0.0,0.0,0.0,0.0,0.0,0.05004854582661322,0.05004854582661322,0.05004859418880297,0.0
Medical Services,Nursing and Midwifery Registered,Leavers,258,-8.281728098297389,Medical Services|Nursing and Midwifery Registered|Leavers,1,12,0.08895187424792617,9.9134588727815e-11,0.07966448690437644,0.011702379255685217,-0.14525645900605696,0.1398364645411615,0.19686899226825727,1,5,-0.048437583419278264,0.043430904395597256,-0.5205652497629287,0.3658150204493397,-0.6967977473899338,0.6741777487495215,-0.018952972790412845,5.056245115307346,0.019597849284137003,0.0019829337771988505,0.0,0.0,0.0,0.0,0.0,0.12035974702875982,0.12035974702875982,0.1207464991396476,0.0
Medical Services,Nursing and Midwifery Registered,Sickness,1362,0.17633881942711407,Medical Services|Nursing and Midwifery Registered|Sickness,1,12,0.10970499458066374,5.263675022817456e-05,12.616573752822736,3.667650759198372,-0.19530437238551002,0.08409518538587138,0.17958979619214444,8,7,-0.05931105195782885,0.01268071355189551,-0.5239264825554526,0.2897028092325991,-0.6746344015210328,0.49776621047013697,0.027274851048998527,2491.4556239054173,1.8292625726177807,12.314804255612275,2.676225588205809,-3.1533723596870264,-3.1533723596870264,-3.1533723596870264,4.657272825754169,6.59296538953203,7.233206088268691,8.672783851155932,-3.1533723596870264
Medical Services,Students,Hires,99,-7.891121662444283,Medical Services|Students|Hires,1,12,0.16214535847149236,6.011410493887768e-10,-0.004016586094699518,-0.005154349676063954,-0.016305764387710735,0.1314990756088696,0.2576866008014099,7,2,0.04092733791187795,0.06541066307353452,-0.44011892459543545,0.31674864000535835,-0.6196447689138446,0.5899228569082898,-0.031150314407579323,2.0205901479339197,0.020410001494282015,0.002183004339708621,0.0,0.0,0.0,0.0,0.0,0.12619087420796463,0.12647250365248694,0.12670292774345973,0.0
Mental Health and Learning Disabilities,Add Prof Scientific and Technic,Hires,90,-2.626360822455953,Mental Health and Learning Disabilities|Add Prof Scientific and Technic|Hires,1,12,0.11614032308793165,3.9104265535606315e-08,-0.07089889450891301,-0.11350713291687177,-0.3299488510875191,0.26446501367173564,0.3109667518218656,5,8,-0.1661692509196873,0.18008965565297316,-0.5708380833090324,0.5101278366843057,-0.6907761712102745,0.692931020592002,-0.11677560315351555,8.687789864556601,0.09653099849507335,0.024661623280476858,0.0,0.0,0.0,0.0,0.3190909192448921,0.3707683671836324,0.3772545528125753,0.3795679676635572,0.0
Mental Health and Learning Disabilities,Add Prof Scientific and Technic,Leavers,91,-4.729766535833106,Mental Health and Learning Disabilities|Add Prof Scientific and Technic|Leavers,1,12,0.14610249293528255,3.6850764857126167e-09,0.022640383117086684,0.004669985521414344,0.042753278755233326,0.2508074215288227,0.4501715150431207,10,10,0.04924090902569679,0.1241130285725988,-0.3879490495187358,0.3277507768837925,-0.5411013222994087,0.4484618876900531,0.1035423085127982,4.504152535104741,0.04949618170444771,0.007770859562685677,0.0,0.0,0.0,0.0,0.0,0.20345875420947915,0.210256111473482,0.21112662491367093,0.0
Mental Health and Learning Disabilities,Add Prof Scientific and Technic,Sickness,951,-0.16311860369644102,Mental Health and Learning Disabilities|Add Prof Scientific and Technic|Sickness,1,12,0.14685413009281045,0.00013262894838818678,19.976875546926713,-1.7115467651211902,-0.10613012104861598,0.08065975917754269,0.19400149430128322,5,4,0.024144337675855713,0.01743487939515623,-0.4850902869180928,0.2544303338485879,-0.6598499260317762,0.4942999519975304,-0.0032870502281645833,-3124.52747708462,-3.285517851823996,16.92906911267814,-6.863217646680411,-6.863217646680411,-6.863217646680411,-6.863217646680411,1.0620475591017486,2.513710063991052,2.6717036757766772,3.5971025045802993,-6.863217646680411
Mental Health and Learning Disabilities,Additional Clinical Services,Hires,220,-5.692076663799421,Mental Health and Learning Disabilities|Additional Clinical Services|Hires,1,12,0.15043278121293058,4.826590396125144e-10,-0.15147244388653874,0.05653081041660593,-0.14875320816267382,0.07404169672236798,0.24809811579733587,11,3,0.004320323231475665,0.03795287684353592,-0.5560483056307902,0.3518936218018983,-0.7086462116676293,0.60360839367469,-0.023643266210305436,7.615322626362258,0.034615102847101176,0.0048150843497085545,0.0,0.0,0.0,0.0,0.0,0.17243765669085,0.17534480455346904,0.1756643499185651,0.0
Mental Health and Learning Disabilities,Additional Clinical Services,Leavers,148,-11.356455576848058,Mental Health and Learning Disabilities|Additional Clinical Services|Leavers,1,12,0.11275173420252282,6.477767051024177e-11,-0.03929717905144872,0.058704544271195494,0.01644709805949746,0.10656303272734141,0.260256738749421,7,5,0.0686969507827955,0.03704704835899448,-0.42858299160190716,0.2448986489369159,-0.5949145342720014,0.402079445382131,0.03842712409695818,1.4964747596808778,0.010111315943789716,0.0007931989428324646,0.0,0.0,0.0,0.0,0.0,0.08802205987034194,0.08802205987034194,0.08805530716536358,0.0
Mental Health and Learning Disabilities,Additional Clinical Services,Sickness,1135,0.08894866628119795,Mental Health and Learning Disabilities|Additional Clinical Services|Sickness,1,12,0.14338108572380615,6.0040736739429054e-05,2.9842691159431203,1.6575762765721627,-0.08102393210136738,0.06156678024398824,0.15539410507664297,2,3,0.030012909144546858,0.006490594620105253,-0.48277415700053844,0.23717105714116044,-0.6550497917315034,0.4578759277311735,-0.026426418911423503,653.7571690387326,0.575997505760998,12.516513499699386,1.4782146951496558,-3.778583939484096,-3.778583939484096,-3.778583939484096,3.8342800299147832,5.088430497489875,5.4741758765926996,6.561168400652882,-3.778583939484096
Mental Health and Learning Disabilities,Administrative and Clerical,Hires,78,-11.033427550648106,Mental Health and Learning Disabilities|Administrative and Clerical|Hires,1,12,0.1358201854699892,1.5934622470012581e-10,-0.016679140003372943,-0.038810078201052346,-0.11038455600948043,0.11049077487337622,0.407211178552244,2,6,-0.006529496528153845,0.11653305971401585,-0.43751474629242026,0.29296321731427216,-0.60870992443151,0.47354487752475233,0.24072896926501833,0.8153993300460478,0.010453837564692921,0.0008487151857186157,0.0,0.0,0.0,0.0,0.0,0.09059042601943174,0.09059363211460032,0.09063317395501286,0.0
Mental Health and Learning Disabilities,Administrative and Clerical,Leavers,80,-19.235518892285043,Mental Health and Learning Disabilities|Administrative and Clerical|Leavers,1,12,0.10602243962690572,9.762722502001544e-12,0.001871358623879165,0.0076212519485514135,-0.115060035349978,0.24054492287981288,0.46984020821385786,6,6,-0.06858108108108109,0.054332859041473905,-0.45508370763576983,0.2568035198063156,-0.645433521105842,0.5186394484595241,0.11396396396396395,0.3119224551842001,0.003899030689802501,0.00018987014070575713,0.0,0.0,0.0,0.0,0.0,0.051987075864033346,0.051987075864033346,0.051987075864033346,0.0
Mental Health and Learning Disabilities,Administrative and Clerical,Sickness,1051,-0.1576235575220161,Mental Health and Learning Disabilities|Administrative and Clerical|Sickness,1,12,0.10491379934131606,0.0001160566821017959,1.3177821222465624,-4.395537315754519,-0.17656205617844875,0.07709651565216517,0.1617367178814214,10,7,-0.04381967338420292,0.007531298756341308,-0.5347097741152851,0.2955806104551244,-0.6930989874890436,0.5343288164612036,-0.0008638241589006713,-3335.0437715319877,-3.1732100585461347,17.180452370846186,-6.766473967186616,-6.766473967186616,-6.766473967186616,-6.766473967186616,1.5100285700356546,2.567923608864415,2.6695648442925237,3.220729415336795,-6.766473967186616
Mental Health and Learning Disabilities,Allied Health Professionals,Hires,41,-59.15049730289578,Mental Health and Learning Disabilities|Allied Health Professionals|Hires,1,12,0.10851936415868169,1.949955308727579e-13,-9.345025589799794e-05,-0.002137725982540778,-0.12115616059758479,0.08363145340249782,0.3507606005079049,10,6,-0.02560975609756097,0.008069973230220106,-0.5,0.25,-0.6666666666666667,0.4722222222222223,-0.03231707317073171,0.016906028615097442,0.00041234216134384004,6.9710683788900846e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016906028615097442,0.0
Mental Health and Learning Disabilities,Allied Health Professionals,Sickness,848,-0.40693453375195526,Mental Health and Learning Disabilities|Allied Health Professionals|Sickness,1,12,0.10994550773849054,0.0018260934120149027,1.2911985197637899,-2.9442334840531657,-0.07799434552022604,0.0813925688442021,0.13748597750811864,7,10,0.04206075950727874,0.008814107507166118,-0.4886901057467,0.24989897091258448,-0.6735884181590208,0.5091252514250295,-0.06835995869040472,-7637.42687089652,-9.006399611906273,44.95760541716675,-13.550876686852181,-13.550876686852181,-13.550876686852181,-13.550876686852181,0.009930212908006292,1.6623979157229833,1.755065804762887,1.952314548342646,-13.550876686852181
Mental Health and Learning Disabilities,Estates and Ancillary,Hires,28,-7.008476555882556,Mental Health and Learning Disabilities|Estates and Ancillary|Hires,1,12,0.632027748083301,7.737120728999214e-11,0.03664789608025441,0.05277749964474274,0.27712086996345825,0.39997454157765494,0.958071242723654,11,1,-0.18173910204210203,0.18909725799877591,-0.4466103113015727,0.3440335280813012,-0.599375605237679,0.46156843823981586,0.14959269632542446,0.7089244035271599,0.025318728697398568,0.003058021057304741,0.0,0.0,0.0,0.0,0.0,0.14157616992116825,0.14191532494559683,0.14261972384248692,0.0
