unique_id,ds,leavers_count,hires_count,sickness_pct
CLOSEDOtherMedical-MedStaff76262_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/08/2023,0,4,
CLOSEDOtherMedical-MedStaff76262_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/04/2025,1,0,
CLOSEDOtherMedical-Medstaff76262_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/08/2022,0,1,
CLOSEDOtherMedical-Medstaff76262_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/10/2022,0,1,
CLOSEDOtherMedical-Medstaff76262_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/01/2023,0,1,
CLOSEDOtherMedical-Medstaff76262_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/08/2023,0,2,
CLOSEDOtherMedical-Medstaff76262_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/09/2023,0,1,
CLOSEDOtherMedical-Medstaff76262_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/12/2023,0,2,
CLOSEDOtherMedical-Medstaff76262_MedicalServices_MedicalandDental_Acute/GeneralMedicineDEPT,01/08/2024,1,0,
CLOSEDRehabSpecialists20640_MedicalServices_AlliedHealthProfessionals_Stroke,01/07/2021,0,1,
CMHSMinehead51112_MentalHealthandLearningDisabilities_AddProfScientificandTechnic_CMHSWest,01/09/2023,0,1,
CMHSMinehead51112_MentalHealthandLearningDisabilities_AdditionalClinicalServices_CMHSWest,01/09/2021,0,1,
CMHSMinehead51112_MentalHealthandLearningDisabilities_AdditionalClinicalServices_CMHSWest,01/04/2025,1,0,
CMHSMinehead51112_MentalHealthandLearningDisabilities_AdministrativeandClerical_CMHSWest,01/12/2022,0,1,
CMHSMinehead51112_MentalHealthandLearningDisabilities_NursingandMidwiferyRegistered_CMHSWest,01/07/2021,0,1,
COEMedicalStaff76296_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/11/2021,0,1,
COEMedicalStaff76296_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/08/2022,0,1,
COEMedicalStaff76296_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/10/2023,0,1,
COMPASSTeam42050_CYP&FamiliesServices_AddProfScientificandTechnic_CommunityPaediatrics,01/07/2022,0,1,
COMPASSTeam42050_CYP&FamiliesServices_AddProfScientificandTechnic_CommunityPaediatrics,01/04/2023,0,1,
COMPASSTeam42050_CYP&FamiliesServices_AddProfScientificandTechnic_CommunityPaediatrics,01/10/2023,0,1,
COMPASSTeam42050_CYP&FamiliesServices_AdditionalClinicalServices_CommunityPaediatrics,01/03/2025,1,0,
COMPASSTeam42050_CYP&FamiliesServices_AdministrativeandClerical_CommunityPaediatrics,01/03/2025,0,1,
COMPASSTeam42050_CYP&FamiliesServices_AlliedHealthProfessionals_CommunityPaediatrics,01/04/2024,0,1,
COVIDSwabbingClinic75829_ClinicalSupportandCancerServices_AdditionalClinicalServices_CovidScreening,01/01/2022,0,2,
CSCSManagement30000_ClinicalSupportandCancerServices_AddProfScientificandTechnic_CSCSManagementDEPT,01/04/2022,0,1,
CSCSManagement30000_ClinicalSupportandCancerServices_AdministrativeandClerical_CSCSManagementDEPT,01/06/2023,0,2,
CSCSManagement30000_ClinicalSupportandCancerServices_AlliedHealthProfessionals_CSCSManagementDEPT,01/05/2021,0,1,
CSCSManagement30000_ClinicalSupportandCancerServices_AlliedHealthProfessionals_CSCSManagementDEPT,01/08/2022,0,1,
CSCSManagement30000_ClinicalSupportandCancerServices_NursingandMidwiferyRegistered_CSCSManagementDEPT,01/10/2021,0,1,
CSCSManagement30000_ClinicalSupportandCancerServices_NursingandMidwiferyRegistered_CSCSManagementDEPT,01/11/2024,1,0,
CYP-Childrensandyoungpers76219_MedicalServices_NursingandMidwiferyRegistered_EmergencyCareDEPT,01/02/2022,0,1,
CYP-Childrensandyoungpers76219_MedicalServices_NursingandMidwiferyRegistered_EmergencyCareDEPT,01/03/2022,0,1,
CYP-Childrensandyoungpers76219_MedicalServices_NursingandMidwiferyRegistered_EmergencyCareDEPT,01/10/2023,0,1,
CYP-Childrensandyoungpers76219_MedicalServices_NursingandMidwiferyRegistered_EmergencyCareDEPT,01/06/2024,0,1,
CYP-Childrensandyoungpers76219_MedicalServices_NursingandMidwiferyRegistered_EmergencyCareDEPT,01/02/2025,1,0,
CYP-Childrensandyoungpers76219_MedicalServices_NursingandMidwiferyRegistered_EmergencyCareDEPT,01/04/2025,1,0,
CYP-Childrensandyoungpers76219_MedicalServices_Students_EmergencyCareDEPT,01/12/2021,0,1,
CYPTherapyService42010_CYP&FamiliesServices_AdditionalClinicalServices_CommunityPaediatrics,01/08/2022,0,2,
CYPTherapyService42010_CYP&FamiliesServices_AdditionalClinicalServices_CommunityPaediatrics,01/01/2023,0,2,
CYPTherapyService42010_CYP&FamiliesServices_AdditionalClinicalServices_CommunityPaediatrics,01/02/2024,0,1,
CYPTherapyService42010_CYP&FamiliesServices_AdditionalClinicalServices_CommunityPaediatrics,01/07/2024,0,1,
CYPTherapyService42010_CYP&FamiliesServices_AdministrativeandClerical_CommunityPaediatrics,01/01/2022,0,1,
CYPTherapyService42010_CYP&FamiliesServices_AdministrativeandClerical_CommunityPaediatrics,01/08/2023,0,1,
CYPTherapyService42010_CYP&FamiliesServices_AdministrativeandClerical_CommunityPaediatrics,01/06/2024,1,0,
CYPTherapyService42010_CYP&FamiliesServices_AdministrativeandClerical_CommunityPaediatrics,01/09/2024,1,0,
CYPTherapyService42010_CYP&FamiliesServices_AlliedHealthProfessionals_CommunityPaediatrics,01/10/2021,0,1,
CYPTherapyService42010_CYP&FamiliesServices_AlliedHealthProfessionals_CommunityPaediatrics,01/05/2023,0,1,
CYPTherapyService42010_CYP&FamiliesServices_AlliedHealthProfessionals_CommunityPaediatrics,01/08/2023,0,1,
CYPTherapyService42010_CYP&FamiliesServices_AlliedHealthProfessionals_CommunityPaediatrics,01/07/2024,1,0,
CYPTherapyService42010_CYP&FamiliesServices_AlliedHealthProfessionals_CommunityPaediatrics,01/08/2024,1,1,
CYPTherapyService42010_CYP&FamiliesServices_AlliedHealthProfessionals_CommunityPaediatrics,01/09/2024,0,1,
CYPTherapyService42010_CYP&FamiliesServices_AlliedHealthProfessionals_CommunityPaediatrics,01/10/2024,1,0,
CYPTherapyService42010_CYP&FamiliesServices_AlliedHealthProfessionals_CommunityPaediatrics,01/02/2025,0,2,
CallHandlers00070_OperationalManagement_AdministrativeandClerical_CallHandlersDEPT,01/11/2021,0,3,
CallHandlers00070_OperationalManagement_AdministrativeandClerical_CallHandlersDEPT,01/12/2021,0,2,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/07/2021,0,2,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/08/2021,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/09/2021,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/11/2021,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/01/2022,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/02/2022,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/03/2022,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/05/2022,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/07/2022,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/08/2022,0,2,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/09/2022,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/01/2023,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/03/2023,0,2,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/04/2023,0,3,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/06/2023,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/10/2023,0,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/04/2024,1,0,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/05/2024,1,1,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/08/2024,1,2,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/11/2024,1,0,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/01/2025,1,0,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/02/2025,1,0,
CancerAdminSupport76221_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/04/2025,0,1,
CancerAlliance00023_OperationalManagement_AdditionalClinicalServices_Admin-CancerServices,01/03/2024,0,1,
CancerAlliance00023_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/05/2022,0,1,
CancerAlliance00023_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/10/2022,0,1,
CancerAlliance00023_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/03/2024,0,1,
CancerAlliance00023_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/04/2024,0,1,
CancerAlliance00023_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/07/2024,1,1,
CancerAlliance00023_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/09/2024,0,2,
CancerAlliance00023_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/10/2024,0,1,
CancerAlliance00023_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/01/2025,1,0,
CancerAlliance00023_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/02/2025,0,1,
CancerAlliance00023_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/04/2025,1,0,
CancerAlliance00023_OperationalManagement_MedicalandDental_Admin-CancerServices,01/12/2021,0,1,
CancerAlliance00023_OperationalManagement_NursingandMidwiferyRegistered_Admin-CancerServices,01/10/2024,0,1,
CancerFrontDoor00027_OperationalManagement_AdministrativeandClerical_Admin-CancerServices,01/04/2025,0,1,
CancerFrontDoor00027_OperationalManagement_NursingandMidwiferyRegistered_Admin-CancerServices,01/03/2025,0,1,
CancerNursing76223_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/06/2021,0,1,
CancerNursing76223_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/01/2023,0,1,
CancerNursing76223_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/02/2024,0,1,
CancerNursing76223_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/10/2024,1,0,
CancerNursing76223_ClinicalSupportandCancerServices_NursingandMidwiferyRegistered_Oncology,01/04/2022,0,1,
CancerNursing76223_ClinicalSupportandCancerServices_NursingandMidwiferyRegistered_Oncology,01/08/2022,0,1,
CancerNursing76223_ClinicalSupportandCancerServices_NursingandMidwiferyRegistered_Oncology,01/10/2022,0,1,
CancerNursing76223_ClinicalSupportandCancerServices_NursingandMidwiferyRegistered_Oncology,01/04/2025,1,0,
CancerNursing76223_ClinicalSupportandCancerServices_Students_Oncology,01/06/2021,0,1,
CancerNursing76223_ClinicalSupportandCancerServices_Students_Oncology,01/03/2022,0,2,
CardiacRehab76273_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/01/2024,0,1,
Cardiology21003_MedicalServices_AddProfScientificandTechnic_Cardiology,01/06/2022,0,1,
Cardiology21003_MedicalServices_AddProfScientificandTechnic_Cardiology,01/12/2023,0,2,
Cardiology21003_MedicalServices_AddProfScientificandTechnic_Cardiology,01/01/2024,0,1,
Cardiology21003_MedicalServices_AddProfScientificandTechnic_Cardiology,01/04/2024,0,1,
Cardiology21003_MedicalServices_AddProfScientificandTechnic_Cardiology,01/06/2024,0,1,
Cardiology21003_MedicalServices_AddProfScientificandTechnic_Cardiology,01/09/2024,1,0,
Cardiology21003_MedicalServices_AddProfScientificandTechnic_Cardiology,01/12/2024,1,0,
Cardiology21003_MedicalServices_AdditionalClinicalServices_Cardiology,01/09/2021,0,2,
Cardiology21003_MedicalServices_AdditionalClinicalServices_Cardiology,01/08/2023,0,1,
Cardiology21003_MedicalServices_AdditionalClinicalServices_Cardiology,01/09/2023,0,1,
Cardiology21003_MedicalServices_AdditionalClinicalServices_Cardiology,01/04/2024,0,1,
Cardiology21003_MedicalServices_AdditionalClinicalServices_Cardiology,01/08/2024,1,0,
Cardiology21003_MedicalServices_HealthcareScientists_Cardiology,01/09/2021,0,1,
Cardiology21003_MedicalServices_HealthcareScientists_Cardiology,01/11/2021,0,3,
Cardiology21003_MedicalServices_HealthcareScientists_Cardiology,01/04/2023,0,1,
Cardiology21003_MedicalServices_HealthcareScientists_Cardiology,01/04/2024,1,0,
Cardiology21003_MedicalServices_HealthcareScientists_Cardiology,01/06/2024,1,0,
Cardiology21003_MedicalServices_HealthcareScientists_Cardiology,01/08/2024,1,0,
Cardiology21003_MedicalServices_HealthcareScientists_Cardiology,01/01/2025,0,1,
CardiologyMedStaff21000_MedicalServices_AddProfScientificandTechnic_Cardiology,01/11/2022,0,1,
CardiologyMedStaff21000_MedicalServices_AdditionalClinicalServices_Cardiology,01/04/2025,0,1,
CardiologyMedStaff21000_MedicalServices_AdministrativeandClerical_Cardiology,01/05/2024,1,0,
CardiologyMedStaff21000_MedicalServices_AdministrativeandClerical_Cardiology,01/10/2024,0,1,
CardiologyMedStaff21000_MedicalServices_AdministrativeandClerical_Cardiology,01/03/2025,1,1,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/05/2021,0,1,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/07/2021,0,1,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/08/2021,0,12,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/07/2022,0,1,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/08/2022,0,7,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/09/2022,0,1,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/10/2022,0,1,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/07/2023,0,1,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/08/2023,0,8,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/09/2023,0,1,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/07/2024,0,2,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/08/2024,1,4,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/09/2024,0,2,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/01/2025,1,0,
CardiologyMedStaff21000_MedicalServices_MedicalandDental_Cardiology,01/02/2025,1,1,
CardiologyMedStaff21000_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/11/2021,0,1,
CardiologyMedStaff21000_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/04/2023,0,1,
CardiologyMedStaff21000_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/10/2023,0,1,
CardiologyMedStaff21000_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/03/2024,0,1,
CardiologyMedStaff21000_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/05/2024,1,0,
CardiologyMedicalStaff76260_MedicalServices_MedicalandDental_Cardiology,01/05/2021,0,1,
CardiologyMedicalStaff76260_MedicalServices_MedicalandDental_Cardiology,01/08/2021,0,1,
CardiologyMedicalStaff76260_MedicalServices_MedicalandDental_Cardiology,01/07/2023,0,1,
CardiologyMedicalStaff76260_MedicalServices_MedicalandDental_Cardiology,01/08/2023,0,1,
CardiologyMedicalStaff76260_MedicalServices_MedicalandDental_Cardiology,01/07/2024,0,4,
CardiologyMedicalStaff76260_MedicalServices_MedicalandDental_Cardiology,01/08/2024,0,4,
CardiologyMedicalStaff76260_MedicalServices_MedicalandDental_Cardiology,01/12/2024,0,1,
CardiologyMedicalStaff76260_MedicalServices_MedicalandDental_Cardiology,01/01/2025,0,2,
CareOfElderlyMedStf62000_MedicalServices_AddProfScientificandTechnic_CareoftheOlderPersonDEPT,01/03/2025,0,1,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/07/2021,0,2,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/08/2021,0,9,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/11/2021,0,2,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/04/2022,0,1,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/07/2022,0,5,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/08/2022,0,5,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/04/2023,0,1,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/07/2023,0,5,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/08/2023,0,12,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/10/2023,0,1,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/11/2023,0,2,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/03/2024,0,1,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/07/2024,0,7,
CareOfElderlyMedStf62000_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/08/2024,0,8,
CareOfElderlyMedStf62000_MedicalServices_NursingandMidwiferyRegistered_CareoftheOlderPersonDEPT,01/12/2022,0,1,
CareOfElderlyMedStf62000_MedicalServices_NursingandMidwiferyRegistered_CareoftheOlderPersonDEPT,01/10/2023,0,1,
CareofTheElderlyPCN60031_MedicalServices_AdministrativeandClerical_CareoftheOlderPersonDEPT,01/01/2025,1,0,
CareofTheElderlyPCN60031_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/08/2024,1,0,
CareofTheElderlyPCN60031_MedicalServices_NursingandMidwiferyRegistered_CareoftheOlderPersonDEPT,01/11/2024,1,0,
CareofTheElderlySnr60031_MedicalServices_AdministrativeandClerical_CareoftheOlderPersonDEPT,01/10/2023,0,1,
CareofTheElderlySnr60031_MedicalServices_AdministrativeandClerical_CareoftheOlderPersonDEPT,01/07/2024,0,1,
CareofTheElderlySnr60031_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/07/2021,0,1,
CareofTheElderlySnr60031_MedicalServices_MedicalandDental_CareoftheOlderPersonDEPT,01/04/2023,0,1,
CareofTheElderlySnr60031_MedicalServices_NursingandMidwiferyRegistered_CareoftheOlderPersonDEPT,01/11/2024,0,1,
CarerAssessment-CAMHS61203_NeighbourhoodServices_AdditionalClinicalServices_CarerBudget,01/04/2025,1,0,
CarerAssessmentTeam61202_NeighbourhoodServices_AdditionalClinicalServices_CarerBudget,01/08/2021,0,1,
CarerAssessmentTeam61202_NeighbourhoodServices_AdditionalClinicalServices_CarerBudget,01/02/2023,0,1,
CarerAssessmentTeam61202_NeighbourhoodServices_AdditionalClinicalServices_CarerBudget,01/04/2023,0,1,
CarerAssessmentTeam61202_NeighbourhoodServices_AdditionalClinicalServices_CarerBudget,01/12/2023,0,1,
CarerAssessmentTeam61202_NeighbourhoodServices_AdditionalClinicalServices_CarerBudget,01/01/2024,0,1,
CarerAssessmentTeam61202_NeighbourhoodServices_AdditionalClinicalServices_CarerBudget,01/12/2024,1,0,
CarerAssessmentTeam61202_NeighbourhoodServices_AdministrativeandClerical_CarerBudget,01/06/2024,1,0,
CarerAssessmentTeam61202_NeighbourhoodServices_AdministrativeandClerical_CarerBudget,01/10/2024,1,0,
Catering-Retail04281_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/06/2023,0,1,
Catering-Retail04281_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/07/2023,0,3,
Catering-Retail04281_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/05/2024,1,0,
Catering-Retail04281_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/10/2024,0,1,
CathLab21005_MedicalServices_AdditionalClinicalServices_Cardiology,01/10/2021,0,1,
CathLab21005_MedicalServices_AdditionalClinicalServices_Cardiology,01/03/2022,0,1,
CathLab21005_MedicalServices_AdditionalClinicalServices_Cardiology,01/06/2022,0,1,
CathLab21005_MedicalServices_AdditionalClinicalServices_Cardiology,01/09/2022,0,1,
CathLab21005_MedicalServices_AdditionalClinicalServices_Cardiology,01/10/2022,0,1,
CathLab21005_MedicalServices_AdditionalClinicalServices_Cardiology,01/06/2023,0,2,
CathLab21005_MedicalServices_AdditionalClinicalServices_Cardiology,01/09/2023,0,1,
CathLab21005_MedicalServices_AdditionalClinicalServices_Cardiology,01/02/2024,0,1,
CathLab21005_MedicalServices_AdditionalClinicalServices_Cardiology,01/06/2024,1,1,
CathLab21005_MedicalServices_AdditionalClinicalServices_Cardiology,01/11/2024,1,1,
CathLab21005_MedicalServices_EstatesandAncillary_Cardiology,01/12/2021,0,1,
CathLab21005_MedicalServices_EstatesandAncillary_Cardiology,01/10/2022,0,1,
CathLab21005_MedicalServices_EstatesandAncillary_Cardiology,01/02/2025,1,0,
CathLab21005_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/09/2022,0,1,
CathLab21005_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/09/2023,0,2,
CathLab21005_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/11/2023,0,1,
CathLab21005_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/03/2024,0,1,
CathLab21005_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/05/2024,0,1,
CathLab21005_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/07/2024,0,1,
CathLab21005_MedicalServices_NursingandMidwiferyRegistered_Cardiology,01/03/2025,0,1,
ChaplainService35600_ClinicalSupportandCancerServices_AdministrativeandClerical_OtherHOPEandPalliativeCare,01/05/2024,1,0,
ChaplainsTeam35650_ClinicalSupportandCancerServices_AddProfScientificandTechnic_OtherHOPEandPalliativeCare,01/08/2021,0,2,
ChaplainsTeam35650_ClinicalSupportandCancerServices_AddProfScientificandTechnic_OtherHOPEandPalliativeCare,01/11/2024,2,0,
ChardAdministration21540_NeighbourhoodServices_AdministrativeandClerical_ChardCommunityHospital,01/09/2022,0,1,
ChardAdministration21540_NeighbourhoodServices_AdministrativeandClerical_ChardCommunityHospital,01/03/2024,0,1,
ChardAdministration21540_NeighbourhoodServices_AdministrativeandClerical_ChardCommunityHospital,01/12/2024,1,0,
ChardHotelServices21542_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/04/2022,0,1,
ChardIntegratedRehabilitationTeam61101_NeighbourhoodServices_AlliedHealthProfessionals_IntegratedTeamSouthSom,01/12/2021,0,1,
ChardMIU20027_NeighbourhoodServices_AdditionalClinicalServices_MinorInjuryDEPT,01/11/2024,0,1,
ChardMIU20027_NeighbourhoodServices_AdditionalClinicalServices_MinorInjuryDEPT,01/01/2025,0,1,
ChardMIU20027_NeighbourhoodServices_NursingandMidwiferyRegistered_MinorInjuryDEPT,01/03/2022,0,1,
ChardMIU20027_NeighbourhoodServices_NursingandMidwiferyRegistered_MinorInjuryDEPT,01/11/2023,0,1,
ChardMIU20027_NeighbourhoodServices_NursingandMidwiferyRegistered_MinorInjuryDEPT,01/03/2024,0,1,
ChardMIU20027_NeighbourhoodServices_NursingandMidwiferyRegistered_MinorInjuryDEPT,01/09/2024,0,2,
ChardMIU20027_NeighbourhoodServices_NursingandMidwiferyRegistered_MinorInjuryDEPT,01/11/2024,0,1,
ChardMIU20027_NeighbourhoodServices_NursingandMidwiferyRegistered_MinorInjuryDEPT,01/03/2025,1,0,
ChardOutpatients21402_NeighbourhoodServices_AdditionalClinicalServices_ChardCommunityHospital,01/07/2024,1,0,
ChemotherapyNurse76224_ClinicalSupportandCancerServices_AdditionalClinicalServices_Oncology,01/08/2023,0,1,
ChemotherapyNurse76224_ClinicalSupportandCancerServices_AdditionalClinicalServices_Oncology,01/10/2023,0,1,
ChemotherapyNurse76224_ClinicalSupportandCancerServices_AdditionalClinicalServices_Oncology,01/05/2024,0,1,
ChemotherapyNurse76224_ClinicalSupportandCancerServices_AdditionalClinicalServices_Oncology,01/08/2024,1,0,
ChemotherapyNurse76224_ClinicalSupportandCancerServices_AdditionalClinicalServices_Oncology,01/10/2024,0,1,
ChemotherapyNurse76224_ClinicalSupportandCancerServices_NursingandMidwiferyRegistered_Oncology,01/12/2021,0,1,
ChemotherapyNurse76224_ClinicalSupportandCancerServices_NursingandMidwiferyRegistered_Oncology,01/02/2024,0,1,
ChemotherapyNurse76224_ClinicalSupportandCancerServices_NursingandMidwiferyRegistered_Oncology,01/04/2024,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/05/2021,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/09/2022,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/10/2022,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/05/2023,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/07/2023,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/09/2023,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/05/2024,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/07/2024,1,2,
ChildrensInpatientUnit43010_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/08/2024,1,0,
ChildrensInpatientUnit43010_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/10/2024,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/09/2021,0,2,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/10/2021,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/12/2021,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/03/2022,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/06/2022,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/10/2022,0,1,
