unique_id,ds,Naive,Naive/BottomUp,Naive/MinTrace_method-ols,Naive/MinTrace_method-mint_shrink
NHS/Medical Services/Add Prof Scientific and Technic,2025-01-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic,2025-02-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic,2025-03-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Add Prof Scientific and Technic,2025-04-01,27.68,27.68,27.615378248800393,-38.394898508937516
NHS/Medical Services/Additional Clinical Services,2024-04-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2024-05-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2024-06-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2024-07-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2024-08-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2024-09-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2024-10-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2024-11-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2024-12-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2025-01-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2025-02-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2025-03-01,1184.11,1184.11,1184.0130673732,427.4594024302091
NHS/Medical Services/Additional Clinical Services,2025-04-01,1184.11,1184.11,1184.0130673731999,427.4594024302091
NHS/Medical Services/Administrative and Clerical,2024-04-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2024-05-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2024-06-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2024-07-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2024-08-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2024-09-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2024-10-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2024-11-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2024-12-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2025-01-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2025-02-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2025-03-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Administrative and Clerical,2025-04-01,384.2,384.2,384.1030673732006,518.7211831495331
NHS/Medical Services/Allied Health Professionals,2024-04-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2024-05-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2024-06-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2024-07-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2024-08-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2024-09-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2024-10-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2024-11-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2024-12-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2025-01-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2025-02-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2025-03-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Allied Health Professionals,2025-04-01,31.0,31.0,30.935378248800422,20.88368940780684
NHS/Medical Services/Estates and Ancillary,2024-04-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2024-05-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2024-06-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2024-07-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2024-08-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2024-09-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2024-10-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2024-11-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2024-12-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2025-01-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2025-02-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2025-03-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Estates and Ancillary,2025-04-01,53.49,53.49,53.42537824880045,33.20060895271211
NHS/Medical Services/Healthcare Scientists,2024-04-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2024-05-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2024-06-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2024-07-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2024-08-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2024-09-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2024-10-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2024-11-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2024-12-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2025-01-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2025-02-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2025-03-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Healthcare Scientists,2025-04-01,13.28,13.28,13.215378248800405,8.849847316976717
NHS/Medical Services/Medical and Dental,2024-04-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2024-05-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2024-06-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2024-07-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2024-08-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2024-09-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2024-10-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2024-11-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2024-12-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2025-01-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2025-02-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2025-03-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Medical and Dental,2025-04-01,307.81,307.81,307.713067373201,515.1490771196594
NHS/Medical Services/Nursing and Midwifery Registered,2024-04-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2024-05-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2024-06-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2024-07-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2024-08-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2024-09-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2024-10-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2024-11-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2024-12-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2025-01-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2025-02-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2025-03-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Nursing and Midwifery Registered,2025-04-01,1140.91,1140.91,1140.8130673732,552.5749213469585
NHS/Medical Services/Students,2024-04-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2024-05-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2024-06-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2024-07-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2024-08-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2024-09-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2024-10-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2024-11-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2024-12-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2025-01-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2025-02-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2025-03-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Medical Services/Students,2025-04-01,15.0,17.0,15.580504331733868,67.0191046466838
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2024-04-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2024-05-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2024-06-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2024-07-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2024-08-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2024-09-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2024-10-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2024-11-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2024-12-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2025-01-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2025-02-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2025-03-01,325.46000000000004,325.46000000000004,325.2866051980805,1077.5173141394368
NHS/Mental Health and Learning Disabilities/Add Prof Scientific and Technic,2025-04-01,325.46000000000004,325.46000000000004,325.28660519808057,1077.5173141394366
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2024-04-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2024-05-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2024-06-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2024-07-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2024-08-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2024-09-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2024-10-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2024-11-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2024-12-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2025-01-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2025-02-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2025-03-01,916.87,916.87,916.696605198081,1330.822227522926
NHS/Mental Health and Learning Disabilities/Additional Clinical Services,2025-04-01,916.87,916.87,916.6966051980811,1330.822227522926
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2024-04-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2024-05-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2024-06-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2024-07-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2024-08-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2024-09-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2024-10-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2024-11-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2024-12-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2025-01-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2025-02-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2025-03-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Administrative and Clerical,2025-04-01,228.07,228.07,227.89660519808075,296.7924114513195
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2024-04-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2024-05-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2024-06-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2024-07-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2024-08-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2024-09-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2024-10-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2024-11-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2024-12-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2025-01-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2025-02-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2025-03-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Allied Health Professionals,2025-04-01,58.35,61.35,58.926605198080566,201.14998727981174
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2024-04-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2024-05-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2024-06-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2024-07-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2024-08-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2024-09-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2024-10-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2024-11-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2024-12-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2025-01-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2025-02-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2025-03-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Estates and Ancillary,2025-04-01,130.68,132.68,131.0066051980805,281.974136202395
NHS/Mental Health and Learning Disabilities/Medical and Dental,2024-04-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2024-05-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2024-06-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2024-07-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2024-08-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2024-09-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2024-10-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2024-11-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2024-12-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2025-01-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2025-02-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2025-03-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Medical and Dental,2025-04-01,41.0,41.0,40.82660519808049,332.577170548454
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2024-04-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2024-05-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2024-06-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2024-07-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2024-08-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2024-09-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2024-10-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2024-11-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2024-12-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2025-01-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2025-02-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2025-03-01,722.0799999999999,722.0799999999999,721.9066051980807,1046.8041861499153
NHS/Mental Health and Learning Disabilities/Nursing and Midwifery Registered,2025-04-01,722.0799999999999,722.0799999999999,721.9066051980808,1046.804186149915
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2024-04-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2024-05-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2024-06-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2024-07-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2024-08-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2024-09-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2024-10-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2024-11-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2024-12-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2025-01-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2025-02-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2025-03-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Add Prof Scientific and Technic,2025-04-01,36.61,36.61,36.57440346538689,-16.89685425285394
NHS/Neighbourhood Services/Additional Clinical Services,2024-04-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2024-05-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2024-06-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2024-07-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2024-08-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2024-09-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2024-10-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2024-11-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2024-12-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2025-01-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2025-02-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2025-03-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Additional Clinical Services,2025-04-01,1371.21,1371.21,1371.1566051980813,1247.3779483352755
NHS/Neighbourhood Services/Administrative and Clerical,2024-04-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2024-05-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2024-06-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2024-07-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2024-08-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2024-09-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2024-10-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2024-11-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2024-12-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2025-01-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2025-02-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2025-03-01,423.0,423.0,422.9466051980802,647.5651814884269
NHS/Neighbourhood Services/Administrative and Clerical,2025-04-01,423.0,423.0,422.94660519808025,647.5651814884269
NHS/Neighbourhood Services/Allied Health Professionals,2024-04-01,154.19,154.19,154.13660519808067,285.1595484285125
NHS/Neighbourhood Services/Allied Health Professionals,2024-05-01,154.19,154.19,154.13660519808067,285.1595484285125
NHS/Neighbourhood Services/Allied Health Professionals,2024-06-01,154.19,154.19,154.13660519808067,285.1595484285125
NHS/Neighbourhood Services/Allied Health Professionals,2024-07-01,154.19,154.19,154.13660519808067,285.1595484285125
NHS/Neighbourhood Services/Allied Health Professionals,2024-08-01,154.19,154.19,154.13660519808067,285.1595484285125
NHS/Neighbourhood Services/Allied Health Professionals,2024-09-01,154.19,154.19,154.13660519808067,285.1595484285125
NHS/Neighbourhood Services/Allied Health Professionals,2024-10-01,154.19,154.19,154.13660519808067,285.1595484285125
NHS/Neighbourhood Services/Allied Health Professionals,2024-11-01,154.19,154.19,154.13660519808067,285.1595484285125
